what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.jsdt.web.core,1.0.304.v201102160550,"org.eclipse.wst.jsdt.web.core",1402412668373
started,bundle,org.eclipse.wst.jsdt.web.support.jsp,1.0.303.v201012160047,"org.eclipse.wst.jsdt.web.support.jsp",1402412668389
started,bundle,org.eclipse.wst.jsdt.web.ui,1.0.304.v201012160349,"org.eclipse.wst.jsdt.web.ui",1402412668498
started,bundle,org.eclipse.wst.server.core,1.1.206.v20110110,"org.eclipse.wst.server.core",1402412668638
started,bundle,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui",1402412668638
started,bundle,org.eclipse.wst.sse.core,1.1.504.v201102160550,"org.eclipse.wst.sse.core",1402412668654
started,bundle,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui",1402412668685
started,bundle,org.eclipse.wst.validation,1.2.201.v201101270100,"org.eclipse.wst.validation",1402412668685
started,bundle,org.eclipse.wst.web,1.1.402.v201012160000,"org.eclipse.wst.web",1402412668716
started,bundle,org.eclipse.wst.xml.core,1.1.503.v201102102045,"org.eclipse.wst.xml.core",1402412668810
started,bundle,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui",1402412668857
started,bundle,com.collabnet.subversion.merge,3.0.13,"com.collabnet.subversion.merge",1402412668888
started,bundle,org.tigris.subversion.clientadapter,1.8.6,"org.tigris.subversion.clientadapter",1402412668904
started,bundle,org.tigris.subversion.subclipse.core,1.8.22,"org.tigris.subversion.subclipse.core",1402412668966
started,bundle,org.tigris.subversion.subclipse.ui,1.8.21,"org.tigris.subversion.subclipse.ui",1402412669075
os,sysinfo,,,"win32",1402412669075
arch,sysinfo,,,"x86",1402412669075
ws,sysinfo,,,"win32",1402412669075
locale,sysinfo,,,"zh_CN",1402412669075
processors,sysinfo,,,"4",1402412669075
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1402412669075
java.runtime.version,sysinfo,,,"1.6.0_33-b05",1402412669075
java.specification.name,sysinfo,,,"Java Platform API Specification",1402412669075
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1402412669075
java.specification.version,sysinfo,,,"1.6",1402412669075
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1402412669075
java.version,sysinfo,,,"1.6.0_33",1402412669075
java.vm.info,sysinfo,,,"mixed mode",1402412669075
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1402412669075
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1402412669075
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1402412669075
java.vm.specification.version,sysinfo,,,"1.0",1402412669075
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1402412669075
java.vm.version,sysinfo,,,"20.8-b03",1402412669075
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1402412669247
started,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1402412669340
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1402412672320
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1402412672320
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1402412672382
started,bundle,org.tigris.subversion.subclipse.mylyn,3.0.0,"org.tigris.subversion.subclipse.mylyn",1402412673131
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1402412678466
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1402412678591
started,bundle,org.tigris.subversion.subclipse.tools.usage,1.1.0,"org.tigris.subversion.subclipse.tools.usage",1402412678591
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1402412679387
