what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1394014768878
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1394014768889
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1394014768914
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1394014769182
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1394014773186
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1394014777066
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1394014805598
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1394014817699
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1394014817703
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1394014817703
activated,view,org.tigris.subversion.subclipse.ui,1.8.21,"org.tigris.subversion.subclipse.ui.repository.RepositoriesView",1394014820547
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1394014827703
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1394014827787
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1394014827820
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1394014838573
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1394014838635
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1394014879570
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1394014884672
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1394014921059
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1394014924877
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1394014939124
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1394014941634
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1394014942415
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1394014987282
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1394014988558
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1394015023856
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1394015031735
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1394015031805
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1394015031835
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1394015038184
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1394015038232
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1394015050480
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1394015050490
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1394015050513
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1394015050782
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1394015054938
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1394015057170
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1394015076774
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1394015141461
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1394015147302
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1394015151599
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1394015151603
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1394015151603
activated,view,org.tigris.subversion.subclipse.ui,1.8.21,"org.tigris.subversion.subclipse.ui.repository.RepositoriesView",1394015153775
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1394015157652
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1394015157706
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1394015157735
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1394015161613
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1394015161673
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1394015173481
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1394015173490
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1394015173512
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1394015173782
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1394015178472
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1394015180243
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1394015194031
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1394015205905
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1394015205912
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1394015236187
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1394015238867
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1394015238874
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1394015243190
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1394015247778
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1394015247784
started,bundle,org.eclipse.wst.jsdt.web.support.jsp,1.0.303.v201012160047,"org.eclipse.wst.jsdt.web.support.jsp",1394015263910
started,bundle,org.eclipse.wst.jsdt.web.ui,1.0.304.v201012160349,"org.eclipse.wst.jsdt.web.ui",1394015263958
started,bundle,org.eclipse.jst.jsf.facelet.ui,1.0.0.v20100602,"org.eclipse.jst.jsf.facelet.ui",1394015264071
started,bundle,org.eclipse.jst.jsf.ui,1.3.1.v20100906,"org.eclipse.jst.jsf.ui",1394015264100
started,bundle,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.ui",1394015264168
started,bundle,org.eclipse.wst.jsdt.web.core,1.0.304.v201102160550,"org.eclipse.wst.jsdt.web.core",1394015264325
opened,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1394015264424
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1394015264449
executed,command,,,"AUTOGEN:::org.eclipse.jst.jsp.core.jspsource.ruler.actions/org.eclipse.ui.texteditor.SelectRulerAction",1394015272741
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1394015277533
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1394015316575
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1394015317392
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1394015318415
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1394015373205
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1394015377568
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1394015377687
closed,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1394015377688
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1394015384490
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1394015650683
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1394015687461
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1394015687488
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1394015694721
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1394015719756
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1394015727105
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1394015727399
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1394015727424
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1394015736798
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1394015770039
