what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399624149174
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399624314210
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399624322767
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399624348883
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1399624360956
opened,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1399624369782
activated,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1399624369815
activated,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1399624381008
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399624400418
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399624486862
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1399624488644
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399624490698
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399624497813
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399624505019
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399624506225
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399624506791
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399624509679
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1399624511031
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1399624511078
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399624533110
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399624536298
activated,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1399624945107
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1399624951737
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399624970150
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399625052625
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1399625055484
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399625057885
