what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1395062681515
executed,command,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1395062684109
activated,view,org.eclipse.ui.console,,"org.eclipse.ui.console.ConsoleView",1395062684967
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395062696417
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395062709271
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395062726638
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395062774448
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1395062776838
executed,command,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1395062779889
activated,view,org.eclipse.ui.console,,"org.eclipse.ui.console.ConsoleView",1395062829964
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1395062850748
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1395062850980
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1395062851035
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1395062864024
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1395062865590
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1395062873908
executed,command,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1395062876384
activated,view,org.eclipse.ui.console,,"org.eclipse.ui.console.ConsoleView",1395062962325
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395062963315
