what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1402414846134
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1402414848771
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.1.v201008232129,"org.eclipse.jst.ws.jaxws.ui",1402414848833
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1402414848865
started,bundle,org.eclipse.pde.api.tools,1.0.202.v20100820_r361,"org.eclipse.pde.api.tools",1402414849066
started,bundle,org.eclipse.pde.api.tools.ui,1.0.201.v20100820_r361,"org.eclipse.pde.api.tools.ui",1402414849093
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1402414852183
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1402414852381
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1402414857205
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1402414859821
activated,view,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui.ServersView",1402414859989
executed,command,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.run",1402414861284
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1402414863147
activated,view,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui.ServersView",1402414865193
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1402414865297
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1402414865410
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1402414866261
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1402414888495
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1402414890324
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1402414908029
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1402414910786
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1402414913548
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1402414933993
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1402414974310
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1402414975962
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1402414979836
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1402414980835
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1402414985966
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1402414989562
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1402414990707
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1402414991443
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1402415003900
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1402415006102
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1402415011863
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1402415013106
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1402415017109
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1402415027650
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1402415029091
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1402415031069
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1402415031989
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1402415033209
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1402415034596
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1402415037732
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1402415039438
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1402415041748
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1402415052240
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1402415054338
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1402415065888
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1402415089410
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1402415099323
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1402415101949
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1402415103589
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1402415104416
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1402415104490
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1402415105485
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1402415117189
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1402415118892
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1402415133042
