what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1395559997364
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1395560000640
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1395560006118
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1395560007592
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395560031855
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395560032136
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395560032805
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395560042024
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1395560043486
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1395560050797
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1395560053704
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395560067514
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395560083439
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1395560094803
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1395560096341
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1395560099898
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1395560100944
activated,view,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui.ServersView",1395560110749
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1395560112084
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395560114225
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395560480646
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1395560482957
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1395560484815
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1395560496013
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1395560497400
no handler,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1395560498749
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1395560502206
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1395560502980
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395560509213
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395560608731
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1395560612766
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1395560616233
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1395560619759
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1395560648421
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1395560655280
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1395560662831
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395560672116
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395560732638
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1395560742863
activated,view,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui.ServersView",1395560743910
executed,command,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.stop",1395560750634
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395560754558
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395560755652
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395560755673
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395560755747
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1395560755749
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1395560758365
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1395560760005
closed,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1395560760008
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1395560761630
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395560767442
